worm,frame,posCentroidX,posCentroidY,a_1,a_2,a_3,a_4,a_5,meanTheta,maxArclen,posHeadX,posHeadY,posTailX,posTailY,area,Speed,AngularVelocity,VelocityTailToHead,posMidlineX,posMidlineY,velocityMidline,a_1r,a_2r,a_3r,a_4r,a_5r,posMidlineRevX,posMidlineRevY,velocityMidlineRev,direction_angle,cos_direction,sin_direction,direction_angle_velocity,led,sec_Time,mm-sec_Speed,rad-sec_AngularVelocity,mm_maxArclen,mm-sec_VelocityTailToHead
46,387,97.9107142857143,888.409090909091,0.4483714279559079,0.6630034534931115,0.5536586427350183,0.4041385024806667,0.44056626355209677,-1.6861248831448998,63.4558441227157,98.0,912.0,91.0,857.0,616,0.23247629140930268,0.5507131498721927,0.6081593416894031,93.86508946664749,886.049158772127,6.229881665336981,-1.5132190775090302,-3.33035424579418,-0.531299850416474,-1.78609120118889,-0.06685863480060901,97.31992122967631,887.255502476957,-5.10149430822978,0.7292387618277659,0.5631271398369575,0.9959989558618094,0.5229134481045157,0,77.4,0.0907410341223122,1.5974642209740697,0.660488720090243,0.0900632904893719
46,388,98.1213114754098,890.0885245901641,0.4581291852778175,0.6787500738763496,0.5707771698230197,0.42238403818052667,0.4594835435141135,-1.68826805243078,68.112698372208,97.0,912.0,89.0,855.0,610,0.22567818445960533,0.4808806860853139,0.605775229620465,94.14604570335251,884.610889664351,-1.29494548847291,-1.7116749607690802,-3.6532563957925803,-1.15119278226283,-1.62459676025068,-0.325520856962547,97.49809289350029,886.7499115697369,0.426448972819135,0.7271994078894538,0.5694943141860943,0.9951469885759221,0.49796064606168794,0,77.60000000000001,0.08808757104893779,-0.6022583883126099,0.7089602162214071,0.08807806226525236
46,389,98.03064516129031,890.4048387096769,0.4406172298263484,0.6733028029451885,0.5761044107624459,0.449614746045502,0.48610742806867274,-1.65688200384258,67.1126983722081,96.0,912.0,90.0,856.0,620,0.0438735562410544,0.5641105007982881,0.519053441180921,94.35185440028259,885.224275564066,0.6462565661006221,-2.14181427301093,-3.6977439461929102,-0.9984564206405021,-1.26239600092434,-0.380937781863655,97.30978013552749,887.6504639104879,-0.765999625995477,0.7323905800231367,0.5532665618171326,0.9971545769599045,0.5051911721336828,1,77.80000000000001,0.017124894068993195,2.019480775146075,0.6985515812214083,0.01586562548454911
46,390,97.6314243759178,890.82966226138,0.431005722682045,0.6509677452724081,0.5925736845839609,0.5010030660673972,0.4247155833234946,-1.62064357893769,69.9411254969542,94.0,914.0,90.0,856.0,681,0.0777291348843308,0.5754268175596092,0.5247718521473296,95.2447398164106,886.386928219697,1.43208871436369,-2.80307446556266,-3.4475467652696903,-1.2250354074615,-0.7887489844114179,0.32472350511679304,97.43248454008759,889.0882207999381,-1.33155738925178,0.7384031488085478,0.5344010458076891,0.9988151642114915,0.5060125687854113,1,78.0,0.030339532853347253,2.3759447531276896,0.7279916467869898,0.020627293778391252
46,391,97.5810397553517,892.0382262996941,0.4330513872775275,0.656937461610849,0.5958530067995744,0.5514094750364548,0.463299238792658,-1.62794156449165,68.35533905932729,94.0,914.0,90.0,859.0,654,0.161281845486304,0.38687730498727013,0.5751078609944125,96.0021692979048,886.937967632583,0.841126650610127,-2.8323013335903,-3.6340990046348196,-1.4053768245029,-0.148515111973613,-0.0103262763239969,97.34670061742679,890.7734826025801,-1.4289658254677702,0.73780902747054,0.5362678478894107,0.9986829084793969,0.49940587866199204,1,78.2,0.06295214602686394,-3.5633648929009896,0.7114857745697811,0.06254162605945192
46,392,97.8782051282051,893.4134615384621,0.42341456858316623,0.661738269589502,0.5954493264996515,0.5365506394826814,0.5676717424669308,-1.63306433399293,63.698484809834994,95.0,913.0,91.0,861.0,624,0.18759669368186133,0.4596068414476345,0.5871235004450287,96.3608785087832,887.820243490277,0.940751376635897,-2.9382950611535197,-3.7569878110874395,-1.24047778488524,-0.0954935761847145,-0.9037949517492321,97.92871577924329,890.2588990708431,0.156502032113802,0.7371467357976378,0.5383482494423685,0.9985272427507907,0.4993377083270979,1,78.4,0.07322345809727397,-1.2723844943995153,0.6630142784386168,0.07254693867834734
46,393,97.68627450980391,894.012066365008,0.4147167303244104,0.5704113206558524,0.6098013716942262,0.6260465545830108,0.44224063622901777,-1.5571909225143301,68.9411254969542,92.0,917.0,92.0,860.0,663,0.08381621170622135,0.5830294631786626,0.5374128016591229,98.7699429579219,889.811281704622,3.00813988820854,-3.81267689203723,-2.23554382083468,-1.35190975998794,0.8822815563065342,0.599923713232828,98.28716988869921,892.6398101965581,-2.11692941571347,0.7493327502849043,0.5,1.0,0.5121860144872663,1,78.60000000000001,0.03271546393110103,2.6154280901278697,0.7175830117869898,0.03115329634238118
46,394,97.640625,895.075,0.4117037422421454,0.587605679816905,0.6065445241593536,0.5475095508429347,0.4283786212954795,-1.5632101717679798,62.698484809834994,93.0,915.0,93.0,862.0,640,0.14185512422617202,0.45756287191336176,0.5664333521870332,97.56383111542549,890.1394943769209,-0.35338579334015996,-3.7000199825892,-2.43733673011742,-1.17200953390845,-0.0852189748439718,0.47287770105222204,99.10919631265051,892.0030075891141,0.068503442913268,0.7493327502849043,0.5,1.0,0.5,1,78.80000000000001,0.055369433974534005,-1.336769534729105,0.6526056434386168,0.055318442242236
46,395,97.60919540229891,898.088669950739,0.4433715980962387,0.453117865723232,0.6283987197945177,0.5535151498634353,0.4287450930278064,-1.4985580500321498,52.4558441227157,92.0,917.0,95.0,873.0,609,0.40184451147948663,0.4948425858861455,0.6880517080259225,101.28929709772801,895.8443314935091,6.781410457929961,-4.2245145030085895,0.256719405692765,-2.0418853639589503,0.319355466021037,0.49442996600014294,102.09622699854602,897.3687696957351,-6.14102172476632,0.7601385373099835,0.4659880559313111,0.99884184634077,0.5108057870250793,0,79.0,0.15684948476670707,-0.162458544586417,0.545993735090243,0.15658893020629913
46,396,97.4927797833935,899.741877256318,0.4412067357420933,0.4207311005214235,0.6111634292241047,0.5475528819456839,0.46256348641876965,-1.49043720351848,55.2842712474619,92.0,919.0,96.0,872.0,554,0.22097348223186267,0.509503707681956,0.6035702805947644,101.478245760319,895.655571578632,-0.084429367209539,-3.9587897784345003,0.923900619063389,-1.55160937022158,0.44222549164240793,0.313752121354863,102.17381361728701,897.550561103302,-0.19707607893373802,0.7628092254356538,0.45760008479974557,0.9981990036029892,0.5026706881256703,0,79.2,0.08625121370344276,0.2993667919816145,0.5754338006558256,0.0862420214618033
