worm,frame,posCentroidX,posCentroidY,a_1,a_2,a_3,a_4,a_5,meanTheta,maxArclen,posHeadX,posHeadY,posTailX,posTailY,area,Speed,AngularVelocity,VelocityTailToHead,posMidlineX,posMidlineY,velocityMidline,a_1r,a_2r,a_3r,a_4r,a_5r,posMidlineRevX,posMidlineRevY,velocityMidlineRev,direction_angle,cos_direction,sin_direction,direction_angle_velocity,led,sec_Time,mm-sec_Speed,rad-sec_AngularVelocity,mm_maxArclen,mm-sec_VelocityTailToHead
69,1883,798.212,248.924,0.5990267113919795,0.5657928889628969,0.4450517178791753,0.4300994815226464,0.46628874045303514,-1.5701765686124798,76.11269837220809,800.0,282.0,800.0,215.0,750,0.5544027649258012,0.4816185968747365,0.7593729712858932,796.1314997903701,246.490095302999,2.2659077992447596,3.1963556471614103,-0.561162084872799,-0.41960488523074796,-0.9797311765585149,0.16038897501841,796.5085025196021,249.947726595925,-2.53074393009028,0.7493327502849043,0.5,1.0,0.4976659012098648,1,376.6,0.21639660502440075,-0.5790141984458,0.792229296221408,0.21597749110839493
69,1884,798.11974522293,252.250955414013,0.5613766443362492,0.6219419878219246,0.45961173346052203,0.40359669094787254,0.46207841147879003,-1.52891349955871,80.35533905932729,798.0,286.0,801.0,216.0,785,0.44376456762508804,0.4945197316636806,0.707990899963975,794.243848049904,248.296082314104,2.49610712741604,2.45166041684563,-1.8042368014027,-0.17383086344055998,-1.48359238896676,0.168378095182744,795.735180936736,252.6766021151,-2.7721649335214003,0.756131311025972,0.4785910808039071,0.9995414479088349,0.5067985607410678,0,376.8,0.17321188121607267,-0.1726284525940615,0.8363893945697811,0.17319211221157668
69,1885,798.002635046113,254.69696969697003,0.5234906013600346,0.7062033753958126,0.4942344436520384,0.423143320439475,0.5060265232391089,-1.48502222857108,83.0121933088197,794.0,288.0,800.0,218.0,759,0.32650882352395066,0.5031934987002873,0.6529424673184906,792.76151790791,251.065449164279,3.10565885210813,1.3162591741890501,-3.72669076621185,-0.498819864227781,-1.47669395908678,-0.282157396238326,794.534536778094,254.964013219669,-2.5549647164312597,0.7629050191227146,0.457299429326782,0.9981733245208755,0.5067737080967425,1,377.0,0.12744417126157428,0.100595209059051,0.8640436207009465,0.12735378791248728
69,1886,797.791403286978,256.719342604298,0.49080430719953716,0.7164112717484775,0.49889344223505816,0.46032689743300775,0.5481627400049752,-1.45393121031642,80.0121933088197,793.0,288.0,801.0,221.0,791,0.27111657295509867,0.5089251914598509,0.6270720313514394,792.371448305584,252.894104977455,1.86973786537586,0.7089976708473229,-4.16331595427087,-0.104214116371702,-0.988902556953517,-0.5201368897891271,793.5754650067239,256.567038602997,-1.76772250565678,0.7681962970416923,0.4407195944376461,0.9964733965847141,0.5052912779189779,0,377.20000000000005,0.10582325642114279,0.281143530985304,0.8328177157009465,0.10581171347680764
69,1887,797.824742268041,256.577319587629,0.4992747666614357,0.7269202652067135,0.500512187130838,0.46540379644014135,0.5112002323316459,-1.4699921451562101,81.254833995939,793.0,288.0,800.0,221.0,776,0.019451146745832,0.021413665042255486,0.4909550940640726,792.0815404356359,252.469549046791,-0.348365285498697,0.8385924290773499,-4.33424355771971,-0.304525474010435,-1.04793490389503,-0.182797718597696,793.268294514489,256.57321191959096,-0.0721547525993239,0.7658565499848405,0.44804398917950855,0.9972932464247035,0.49766025294314825,0,377.40000000000003,0.007592245901213715,-15.075469551168952,0.8457519090493204,-0.00753161010443061
69,1888,798.02002670227,255.927903871829,0.4720350610579407,0.750930012271645,0.5095731366759662,0.5375811563345975,0.6314576680494237,-1.4625929150224701,76.4264068711928,793.0,287.0,800.0,226.0,749,0.09041895397951306,0.5097678154502012,0.4582846780383567,792.849555523188,254.32350815016002,1.82160503711215,0.273710568832207,-5.07943682161781,-0.17787410773414197,-0.0355144451267523,-1.08175921456568,792.561141304413,257.73455804370496,-1.21270063961831,0.7674683578978312,0.44299704507636006,0.996740035763148,0.5016118079129905,0,377.6,0.03529267151768774,0.3076861866813375,0.7954945734837378,-0.03473596548394348
69,1889,798.0156862745099,254.14901960784303,0.5567493407571779,0.7394380782890135,0.4949436484126886,0.4996940884434868,0.5662353213005482,-1.5534113448184899,76.4264068711928,795.0,286.0,797.0,224.0,765,0.23718527456521735,0.45324665367038824,0.38888628084011,793.566718811624,251.425870935182,-2.96692837665335,1.9587097254298502,-4.39877674589869,-1.20318228657904,-0.6005147925976889,-0.352488055818609,793.6824840756799,254.788400151837,3.15226676824305,0.7544513030524048,0.483879352994521,0.9997400571698498,0.4869829451545737,0,377.8,0.09257906241604447,-1.4727304093827698,0.7954945734837378,-0.09252337347604364
69,1890,798.064690026954,248.722371967655,0.7235530204200833,0.686527641632023,0.501260367387153,0.5973895431879125,0.6712077791955613,-1.78609795690378,74.76955262170041,799.0,281.0,791.0,227.0,742,0.7235825190261547,0.5018206236297966,0.16494517497878125,799.2607890273981,246.102563447846,-7.681478481172251,4.31309812262728,-2.79754071092462,-4.2404217181062,0.817456668141174,-1.06830518700123,795.967382207,249.795038261185,5.29554346087132,0.7259869795883325,0.5732743305447312,0.9946017311769354,0.4715356765359275,0,378.0,0.2824314929115114,0.0573496443385935,0.7782489823525727,-0.2789970756516558
69,1891,797.7679045092841,246.90185676392602,0.7167306613565908,0.6588863402892695,0.4978414134553622,0.600921441096955,0.6182063897775726,-1.77060145820819,71.52691193458121,799.0,279.0,791.0,226.0,754,0.245939730666168,0.472915683965756,0.38472376198103686,799.373492235495,245.338944306679,-0.6790162931423069,4.17142521013907,-2.2936700821851,-3.9976304334200496,0.8370619997432941,-0.571687535398812,796.248944871752,249.173872265691,0.6619750107862099,0.7255529952733333,0.5746263461650255,0.9943995433432942,0.4995660156850008,0,378.20000000000005,0.09599613516338984,-0.8531559550786849,0.7444975190041996,-0.09598946470142061
69,1892,797.4476821192051,245.27019867549703,0.7686506733064884,0.6297615725103065,0.5282366106918476,0.5728660710276741,0.5977121322137467,-1.8679227824917701,73.52691193458121,799.0,278.0,787.0,227.0,755,0.221704527960316,0.49489022612673617,0.3961482800628275,800.988954371606,243.969409421161,-2.08485870774346,4.178170463708501,-1.5190733851824798,-5.52633987078096,0.43920102693504,-0.43640476712599896,798.322237771736,246.999069119686,3.0007621615364397,0.7126516919998411,0.6145196668627736,0.986708584166788,0.48709869672650796,0,378.40000000000003,0.08653655826476735,-0.16095787700781,0.7653147890041996,-0.08647637341748764
