worm,frame,posCentroidX,posCentroidY,a_1,a_2,a_3,a_4,a_5,meanTheta,maxArclen,posHeadX,posHeadY,posTailX,posTailY,area,Speed,AngularVelocity,VelocityTailToHead,posMidlineX,posMidlineY,velocityMidline,a_1r,a_2r,a_3r,a_4r,a_5r,posMidlineRevX,posMidlineRevY,velocityMidlineRev,direction_angle,cos_direction,sin_direction,direction_angle_velocity,led,sec_Time,mm-sec_Speed,rad-sec_AngularVelocity,mm_maxArclen,mm-sec_VelocityTailToHead
179,2051,717.2345215759849,760.4915572232651,0.3587955807745975,0.598135086792836,0.5194589359042899,0.5559974033365255,0.462429071498532,2.06729403779727,67.18376618407349,729.0,738.0,701.0,789.0,533,0.4361821013423013,0.5195214458097486,0.7044590772469257,718.6701000532179,765.249372170466,1.7838565727900701,-2.4143622822801096,-2.67092243719043,1.7580323784995902,0.294738467043036,0.269730759618243,719.222367246797,762.8541819945309,-1.4971063920513898,0.3303641067027139,0.7406294060963593,0.06171072461020288,0.5049085610649022,0,410.20000000000005,0.17025226401155416,0.61492554300708,0.6992913001353638,0.17025119587134954
179,2052,718.6117021276599,757.539007092199,0.3911166232262591,0.40521708292795405,0.5448685813121568,0.5996809507629591,0.4978135217502541,2.08349547435742,68.5979797464466,734.0,731.0,704.0,784.0,564,0.43439211264310396,0.4890169214192505,0.7029921049794744,716.068828737726,757.259290968394,8.25983800633241,-3.2361778055628996,1.04901080236767,0.844822206551477,1.35114656275917,0.251211619105966,717.643265682693,756.1824599448129,-6.822004908319889,0.332424839718077,0.7462991099258848,0.06487157246427011,0.5020607330153631,0,410.40000000000003,0.16955358878472662,-0.345966975293608,0.7140113329181551,0.16902966153691618
179,2053,719.7699115044251,755.3893805309731,0.40662551313996254,0.400620385279663,0.543204583219045,0.5937340477296592,0.5365845639904815,2.06055815260624,68.5979797464466,734.0,730.0,705.0,784.0,565,0.32557213402874263,0.5091684506067216,0.6526117958744563,715.9497226962401,756.755772043799,0.512617566054668,-2.95557836879112,1.23501355070977,0.6267103084416279,1.38002825482948,-0.114623170550399,717.590300186638,755.524236951557,-0.6603505409504901,0.32889524923788954,0.7365633189784065,0.05950278535055337,0.4964704095198126,0,410.6,0.1270785590396508,0.2888061941117305,0.7140113329181551,0.1270784408379264
179,2054,722.138790035587,749.9359430604981,0.5240602761502886,0.3068856130283845,0.49856182455906767,0.4935021937561226,0.5133269507859942,1.9588167270162702,72.3553390593274,733.0,721.0,709.0,780.0,562,0.7927624359279465,0.4866016797505883,0.8715051904465101,717.201627815815,749.5562722898579,7.129608126090651,-0.30072747844803305,3.8682439726629503,-0.0939804656709632,0.521313101725766,-0.075315613745517,718.458933865669,748.041314366702,-7.203306913308281,0.31199061714705045,0.6883990646009663,0.03685229952262431,0.48309536790916097,1,410.8,0.3094340623439013,-0.4220470878564675,0.7531203145697822,0.30934896018113983
179,2055,723.112676056338,747.360915492958,0.5779640627319362,0.3422613655367845,0.4996288301386,0.45424776845829085,0.4636233833466184,1.91183412698988,66.52691193458121,733.0,721.0,713.0,777.0,568,0.36707179933468004,0.49234696636862235,0.6720352936982,718.977952593439,747.640962842411,2.58836320281033,0.6892546740566391,3.48977606089218,-1.04136462913766,-0.172709358175875,0.23226224826362196,719.337001594045,746.298649187979,-1.9312058607973501,0.30511549422631856,0.6681681984990782,0.029129044202581278,0.4931248770792681,1,411.0,0.14327686693058575,-0.2410705593883975,0.6924543440041996,0.14325220909035383
179,2056,723.9183673469389,745.093537414966,0.6185298752707338,0.4229120643750865,0.4650440107389003,0.4209142457878696,0.3926348444820926,1.8422639376293302,71.11269837220809,732.0,714.0,715.0,775.0,588,0.320836179846964,0.496801234387555,0.6500275059027987,722.613408621246,744.677602959601,4.68855838430324,2.4772762729995,2.2757425712355497,-0.9839123761455492,-0.853911668598366,0.710513497495687,722.856274331832,742.8433909984509,-4.92975810429287,0.2938088622031433,0.6342291188941589,0.018354338085665167,0.4886933679768248,1,411.20000000000005,0.12523000331207398,-0.10076111679201549,0.740186121221408,0.12492652631264628
179,2057,724.7491289198609,742.341463414634,0.6270070416746933,0.5099766975040598,0.47497253368007386,0.39336190921957254,0.5067918155285887,1.8505081539091701,69.1126983722081,734.0,713.0,717.0,772.0,574,0.3832974149977133,0.4923404132517088,0.6796563278115931,724.346186233692,743.475239297574,2.1061341860821,2.73058147971456,0.6367848030222559,-1.4887238824151798,-1.2402201613263502,-0.225839595275114,724.097216218917,740.751197719514,-2.2559241420614105,0.2951968991973691,0.638435747671697,0.01954652278646346,0.5013880369942257,0,411.40000000000003,0.14961011121803275,-0.2412769825711715,0.7193688512214083,0.149598174204999
179,2058,726.112754158965,738.702402957486,0.6204251497132908,0.5746681308068335,0.4721169112569215,0.4249105458372961,0.5629290840430258,1.8549418837470701,68.1126983722081,735.0,711.0,718.0,769.0,541,0.5181545853164466,0.5103738337034097,0.742230859510025,726.0318821263519,741.434866149779,2.5927002093163503,2.9428064633827797,-0.716016414328025,-1.44193623919979,-0.9408868501742479,-0.5499015578245771,726.435722055887,739.1988456928191,-2.8001980355116003,0.2959240330758253,0.6406352176383502,0.02018572805739316,0.5007271338784562,1,411.6,0.20224807709123138,0.32677576165740496,0.7089602162214083,0.20170341206578407
179,2059,726.984402079723,736.379549393414,0.5665185317009237,0.6519874760930785,0.48750619854795346,0.43256364672382414,0.6100532765512484,1.90283709067241,68.35533905932729,738.0,709.0,718.0,766.0,577,0.33080155253923066,0.5000737171220361,0.6550272811378637,728.92028680675,739.384028297505,3.44107968585846,1.98914719702254,-2.49249916043627,-1.0178837410833899,-0.9907567710355891,-1.06747128919945,728.761607630741,736.8863198830791,-3.27800114067926,0.30423170514807696,0.6655438565145405,0.028200008933559617,0.5083076720722517,0,411.8,0.1291197256490432,0.0023220893441344703,0.7114857745697811,0.12908979323294917
179,2060,728.258181818182,733.5472727272729,0.4817159345384137,0.6822638996717011,0.5160799811478378,0.46163426319111184,0.5136486052206285,2.0091172772466,67.5269119345811,742.0,708.0,717.0,762.0,550,0.41407043814476663,0.5101026170135782,0.6940838896900074,731.465459315332,736.1845107024769,3.9791369939706898,0.0061519785419901,-3.5736052206168103,-0.301599466782999,-0.9603417283649901,-0.347746562235284,731.209871751304,733.6134539690311,-4.0007733722345,0.3194897074852167,0.7100617840555188,0.04626654644007944,0.5152580023371397,0,412.0,0.161621555165739,0.318232435927712,0.7028629790041985,0.16161187247842632
